dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42745,2020-08-12,2021-06-21,e8724f32-dc6e-11ea-8802-062f7acd21ca,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - CRN Listing,"A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)
Driving Population
This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42746,2020-08-12,2021-06-21,e8acf43e-dc6e-11ea-b735-022da9221366,MI10898 - Bank and Wage Garnishee Letter Success rate- Total Q289,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10898 v0.2,,,,,
42747,2020-08-12,2021-06-21,e8bbdeea-dc6e-11ea-9a41-0a6933dafb30,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - Driving Population 4,"This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;
A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42748,2020-08-12,2021-06-21,e8d2dae6-dc6e-11ea-ac21-02b137f3fb1e,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - Driving Population 2,"This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;
A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42749,2020-08-12,2021-06-21,e9099dba-dc6e-11ea-b153-022da9221366,MI8962 - Farm Household Allowance - Debt Creation Report - CRN Listing,"Farm Household Allowance provides assistance to qualified farmers and/or their partner for a period of three years. Farmers are required to regularly report their income. From time to time a debt may be raised as a result of an overpayment, system process and or the yearly reconciliation process. The report will assist with tracking the creation, processing and outcome of debts for the Farm Household Allowance programme.  The report will capture all FHA recipient debts shells created since 1.7.2014 to present.
Produce CRN report containing all the FHA debts since 01/07/2014.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Technical Specification - MI8962 v0.1,"Report Frequency: Weekly

Based on which date? As at the latest extract date",,
42142,2020-08-12,2021-06-21,94aaf3fe-dc6e-11ea-8802-062f7acd21ca,Austudy Personal Details,<p>This cluster of data elements provides information on the personal details section of the Austudy form.</p>,7089da98b44c11ea849a5a0bdf2d1ed7,111,,,,<p>Centrelink Repository</p>,,,
42144,2020-08-12,2021-06-21,94adda7e-dc6e-11ea-afd9-0a8620c9d3ec,Public Sector Mapping Authority Address Information Exchange GNAF,<p>Yet to be defined</p>,7089da98b44c11ea849a5a0bdf2d1ed7,89,,,,<p>Centrelink Repository</p>,,,
42265,2020-08-12,2021-06-17,a14dc0e6-dc6e-11ea-9a41-0a6933dafb30,AS4590 2017 Interchange of client information,"<p>This data dictionary can be used to collect details for a person or an organisation, including the name, identification details, contact details, name and address details. It is based on the Standards prepared by Standards Australia for the Interchange of client information.</p>",7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,<p>STANDARDS AUSTRALIA 2017. AS 4590&mdash;20117 INTERCHANGE OF CLIENT INFORMATION. SYDNEY: STANDARDS AUSTRALIA. STANDARDS AUSTRALIA 2017.</p>,,,
42309,2020-08-12,2021-06-21,abe95498-dc6e-11ea-9a41-0a6933dafb30,Child Care Subsidy Customer Demographic,<p>Child Care Services Customer Demographic data elements</p>,7089da98b44c11ea849a5a0bdf2d1ed7,91,,<p>null</p>,,,<p>&#39;</p>,,
42469,2020-08-12,2021-03-18,b4eddf00-dc6e-11ea-afd9-0a8620c9d3ec,Customer Address,,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,,,,
42480,2020-08-12,2021-06-21,b64bdf96-dc6e-11ea-b735-022da9221366,DEBT PAYMENT QA.01 Curated Data Set Specification,,7089da98b44c11ea849a5a0bdf2d1ed7,97,,,,,,,
42482,2020-08-12,2021-06-21,b6590b94-dc6e-11ea-b1f5-0a8620c9d3ec,Debt Customer Demographics Curated Data Set Specification,<p>A group of a data elements that cover the demographic characteristics of debtors of the Department of Human Services.</p>,7089da98b44c11ea849a5a0bdf2d1ed7,97,,,,<p>Centrelink Repository</p>,"<p>Still require the following data elements: -Create combined latitude and longitude data elements for cus residential and postal addresses. -Gender DHS standard, which one is the standard?</p>",,
42538,2020-08-12,2021-07-19,c6c186aa-dc6e-11ea-9a41-0a6933dafb30,Customer Identity Data Standard (Individuals),"<p>The authoritative standard for the data elements, and their definitions, needed to identify individual customers and support a common view of <a class=""aristotle-concept-link"" data-aristotle-concept-id=""56737"" href=""/item/56737"">Customer</a><a href=""https://dss.aristotlecloud.io/item/56737/glossaryitem/customer"">&nbsp;</a>identity data across Services Australia.</p>

<p>The standard prescribes how identity data must be collected, stored and used in the agency and is intended for use by all projects and programmes working with identity data to ensure systems and processes are consistent across the agency.</p>

<p>It covers identity data standards for individuals, not bodies corporate and organisations. It initially encompasses&nbsp;<a class=""aristotle-concept-link"" data-aristotle-concept-id=""56737"" href=""/item/56737"">Customer</a>&nbsp;identity data for Centrelink.</p>",7089da98b44c11ea849a5a0bdf2d1ed7,120,,"<p>Standards Australia 2017,&nbsp;<a href=""https://dss.aristotlecloud.io/item/42265/datasetspecification/as4590-2017-interchange-of-client-information"">AS 4590-2017 Interchange of Client Information</a>, Sydney: Standards Australia.</p>

<p>&nbsp;</p>",,,"<p>Identity of a person may be defined as &lsquo;a set of biographical attributes that are supported by important credentials that can be together linked to an individual&rsquo;. This standard is composed of biographical and address data elements for establishing a person&rsquo;s identity, in relation to the Centrelink service delivery brand. Data elements describing the identity credentials that establish the use of an identity in the community are described in separate datasets.</p>

<p><a href=""https://dss.aristotlecloud.io/item/50145/datasetspecification/geospatial-and-address-data-standards"">Geospatial data standards</a> are described separately.</p>",,
